run_accession,corpus
SRR6001003,NCBI_Salmonella_Stage2
SRR6001004,NCBI_Salmonella_Stage2
SRR6155100,NCBI_Salmonella_Stage2
SRR6155101,NCBI_Salmonella_Stage2
SRR6155102,NCBI_Salmonella_Stage2
SRR6360001,NCBI_Salmonella_Stage2
SRR6360011,NCBI_Salmonella_Stage2
SRR6360012,NCBI_Salmonella_Stage2
SRR6387350,NCBI_Salmonella_Stage2
SRR6387351,NCBI_Salmonella_Stage2
SRR6843028,NCBI_Salmonella_Stage2
SRR6843029,NCBI_Salmonella_Stage2
SRR6843030,NCBI_Salmonella_Stage2
SRR6843032,NCBI_Salmonella_Stage2
SRR6843034,NCBI_Salmonella_Stage2
SRR6843052,NCBI_Salmonella_Stage2
SRR6843053,NCBI_Salmonella_Stage2
SRR6942798,NCBI_Salmonella_Stage2
SRR6942799,NCBI_Salmonella_Stage2
SRR6942800,NCBI_Salmonella_Stage2
SRR6942801,NCBI_Salmonella_Stage2
SRR6942802,NCBI_Salmonella_Stage2
SRR6942803,NCBI_Salmonella_Stage2
SRR6942804,NCBI_Salmonella_Stage2
SRR6942805,NCBI_Salmonella_Stage2
SRR6942806,NCBI_Salmonella_Stage2
SRR6942807,NCBI_Salmonella_Stage2
SRR6942808,NCBI_Salmonella_Stage2
SRR6942809,NCBI_Salmonella_Stage2
SRR6942810,NCBI_Salmonella_Stage2
SRR6942811,NCBI_Salmonella_Stage2
SRR6942812,NCBI_Salmonella_Stage2
SRR6942813,NCBI_Salmonella_Stage2
SRR6942814,NCBI_Salmonella_Stage2
SRR6942815,NCBI_Salmonella_Stage2
SRR6942816,NCBI_Salmonella_Stage2
SRR6942817,NCBI_Salmonella_Stage2
SRR7029710,NCBI_Salmonella_Stage2
SRR7029711,NCBI_Salmonella_Stage2
SRR7029713,NCBI_Salmonella_Stage2
SRR7085439,NCBI_Salmonella_Stage2
SRR7085440,NCBI_Salmonella_Stage2
SRR7085441,NCBI_Salmonella_Stage2
SRR7085442,NCBI_Salmonella_Stage2
SRR7085443,NCBI_Salmonella_Stage2
SRR7085444,NCBI_Salmonella_Stage2
SRR7085445,NCBI_Salmonella_Stage2
SRR7085446,NCBI_Salmonella_Stage2
SRR7085447,NCBI_Salmonella_Stage2
SRR7085448,NCBI_Salmonella_Stage2
SRR7085449,NCBI_Salmonella_Stage2
SRR7085450,NCBI_Salmonella_Stage2
SRR7349972,NCBI_Salmonella_Stage2
SRR7349973,NCBI_Salmonella_Stage2
SRR7470362,NCBI_Salmonella_Stage2
SRR7470363,NCBI_Salmonella_Stage2
SRR7470364,NCBI_Salmonella_Stage2
SRR7470365,NCBI_Salmonella_Stage2
SRR7470366,NCBI_Salmonella_Stage2
SRR7470367,NCBI_Salmonella_Stage2
SRR7472117,NCBI_Salmonella_Stage2
SRR7472118,NCBI_Salmonella_Stage2
SRR7472120,NCBI_Salmonella_Stage2
SRR7472122,NCBI_Salmonella_Stage2
SRR7472123,NCBI_Salmonella_Stage2
SRR7472124,NCBI_Salmonella_Stage2
SRR7517551,NCBI_Salmonella_Stage2
SRR7517552,NCBI_Salmonella_Stage2
SRR7533115,NCBI_Salmonella_Stage2
SRR7533116,NCBI_Salmonella_Stage2
SRR7533117,NCBI_Salmonella_Stage2
SRR7533118,NCBI_Salmonella_Stage2
SRR7533119,NCBI_Salmonella_Stage2
SRR7533120,NCBI_Salmonella_Stage2
SRR7533143,NCBI_Salmonella_Stage2
SRR7533144,NCBI_Salmonella_Stage2
SRR7533145,NCBI_Salmonella_Stage2
SRR7533146,NCBI_Salmonella_Stage2
SRR7533147,NCBI_Salmonella_Stage2
SRR7533148,NCBI_Salmonella_Stage2
SRR7533149,NCBI_Salmonella_Stage2
SRR7533150,NCBI_Salmonella_Stage2
SRR7533151,NCBI_Salmonella_Stage2
SRR7533152,NCBI_Salmonella_Stage2
SRR7533153,NCBI_Salmonella_Stage2
SRR7533154,NCBI_Salmonella_Stage2
SRR7533155,NCBI_Salmonella_Stage2
SRR7533156,NCBI_Salmonella_Stage2
SRR7533157,NCBI_Salmonella_Stage2
SRR7533158,NCBI_Salmonella_Stage2
SRR7533159,NCBI_Salmonella_Stage2
SRR7533160,NCBI_Salmonella_Stage2
SRR7533161,NCBI_Salmonella_Stage2
SRR7533162,NCBI_Salmonella_Stage2
SRR7533163,NCBI_Salmonella_Stage2
SRR7533164,NCBI_Salmonella_Stage2
SRR7533165,NCBI_Salmonella_Stage2
SRR7533166,NCBI_Salmonella_Stage2
SRR7814101,NCBI_Salmonella_Stage2
SRR7814102,NCBI_Salmonella_Stage2
SRR7814103,NCBI_Salmonella_Stage2
SRR7814104,NCBI_Salmonella_Stage2
SRR7814105,NCBI_Salmonella_Stage2
SRR7814108,NCBI_Salmonella_Stage2
SRR7814109,NCBI_Salmonella_Stage2
SRR7814110,NCBI_Salmonella_Stage2
SRR7814113,NCBI_Salmonella_Stage2
SRR7814114,NCBI_Salmonella_Stage2
SRR7814121,NCBI_Salmonella_Stage2
SRR7814124,NCBI_Salmonella_Stage2
SRR7814125,NCBI_Salmonella_Stage2
SRR7814126,NCBI_Salmonella_Stage2
SRR7814129,NCBI_Salmonella_Stage2
SRR7814130,NCBI_Salmonella_Stage2
SRR7814131,NCBI_Salmonella_Stage2
SRR7814133,NCBI_Salmonella_Stage2
SRR7814134,NCBI_Salmonella_Stage2
SRR7814135,NCBI_Salmonella_Stage2
SRR7814136,NCBI_Salmonella_Stage2
SRR7814137,NCBI_Salmonella_Stage2
SRR7814138,NCBI_Salmonella_Stage2
SRR7814139,NCBI_Salmonella_Stage2
SRR7814140,NCBI_Salmonella_Stage2
SRR7814141,NCBI_Salmonella_Stage2
SRR7814142,NCBI_Salmonella_Stage2
SRR7814143,NCBI_Salmonella_Stage2
SRR7814145,NCBI_Salmonella_Stage2
SRR7814146,NCBI_Salmonella_Stage2
SRR7814147,NCBI_Salmonella_Stage2
SRR7814149,NCBI_Salmonella_Stage2
SRR7814150,NCBI_Salmonella_Stage2
SRR7814152,NCBI_Salmonella_Stage2
SRR7814153,NCBI_Salmonella_Stage2
SRR7814154,NCBI_Salmonella_Stage2
SRR7814155,NCBI_Salmonella_Stage2
SRR7814156,NCBI_Salmonella_Stage2
SRR7814157,NCBI_Salmonella_Stage2
SRR7814158,NCBI_Salmonella_Stage2
SRR7814159,NCBI_Salmonella_Stage2
SRR7814160,NCBI_Salmonella_Stage2
SRR7814161,NCBI_Salmonella_Stage2
SRR7814162,NCBI_Salmonella_Stage2
SRR7814163,NCBI_Salmonella_Stage2
SRR7829631,NCBI_Salmonella_Stage2
SRR7829632,NCBI_Salmonella_Stage2
SRR7852160,NCBI_Salmonella_Stage2
SRR7852161,NCBI_Salmonella_Stage2
SRR7852162,NCBI_Salmonella_Stage2
SRR7852163,NCBI_Salmonella_Stage2
SRR7852164,NCBI_Salmonella_Stage2
SRR7852165,NCBI_Salmonella_Stage2
SRR7852166,NCBI_Salmonella_Stage2
SRR7852167,NCBI_Salmonella_Stage2
SRR7852168,NCBI_Salmonella_Stage2
SRR7852169,NCBI_Salmonella_Stage2
SRR7852170,NCBI_Salmonella_Stage2
SRR7852171,NCBI_Salmonella_Stage2
SRR794912,NCBI_Salmonella_Stage2
SRR794913,NCBI_Salmonella_Stage2
SRR794914,NCBI_Salmonella_Stage2
SRR794915,NCBI_Salmonella_Stage2
SRR794916,NCBI_Salmonella_Stage2
SRR794917,NCBI_Salmonella_Stage2
SRR794918,NCBI_Salmonella_Stage2
SRR8159251,NCBI_Salmonella_Stage2
SRR8159252,NCBI_Salmonella_Stage2
SRR8159253,NCBI_Salmonella_Stage2
SRR8159254,NCBI_Salmonella_Stage2
SRR8159255,NCBI_Salmonella_Stage2
SRR8159256,NCBI_Salmonella_Stage2
SRR8159257,NCBI_Salmonella_Stage2
SRR8159258,NCBI_Salmonella_Stage2
SRR8159259,NCBI_Salmonella_Stage2
SRR8159260,NCBI_Salmonella_Stage2
SRR8159261,NCBI_Salmonella_Stage2
SRR8159262,NCBI_Salmonella_Stage2
SRR8159263,NCBI_Salmonella_Stage2
SRR8159264,NCBI_Salmonella_Stage2
SRR8159265,NCBI_Salmonella_Stage2
SRR8159266,NCBI_Salmonella_Stage2
SRR8159267,NCBI_Salmonella_Stage2
SRR8159268,NCBI_Salmonella_Stage2
SRR8159269,NCBI_Salmonella_Stage2
SRR8159270,NCBI_Salmonella_Stage2
SRR8159271,NCBI_Salmonella_Stage2
SRR8159272,NCBI_Salmonella_Stage2
SRR8159273,NCBI_Salmonella_Stage2
SRR8159274,NCBI_Salmonella_Stage2
SRR8259679,NCBI_Salmonella_Stage2
SRR8259680,NCBI_Salmonella_Stage2
SRR8264687,NCBI_Salmonella_Stage2
SRR8264688,NCBI_Salmonella_Stage2
SRR8264689,NCBI_Salmonella_Stage2
SRR8264693,NCBI_Salmonella_Stage2
SRR8264694,NCBI_Salmonella_Stage2
SRR8264695,NCBI_Salmonella_Stage2
SRR8264699,NCBI_Salmonella_Stage2
SRR8264700,NCBI_Salmonella_Stage2
SRR8264701,NCBI_Salmonella_Stage2
SRR8512194,NCBI_Salmonella_Stage2
SRR8512197,NCBI_Salmonella_Stage2
SRR8512198,NCBI_Salmonella_Stage2
SRR8718360,NCBI_Salmonella_Stage2
SRR8718361,NCBI_Salmonella_Stage2
SRR8728864,NCBI_Salmonella_Stage2
SRR8728865,NCBI_Salmonella_Stage2
SRR9059302,NCBI_Salmonella_Stage2
SRR9059303,NCBI_Salmonella_Stage2
SRR9059306,NCBI_Salmonella_Stage2
SRR9059307,NCBI_Salmonella_Stage2
SRR9059308,NCBI_Salmonella_Stage2
SRR9059309,NCBI_Salmonella_Stage2
SRR9118019,NCBI_Salmonella_Stage2
SRR9118020,NCBI_Salmonella_Stage2
SRR9118021,NCBI_Salmonella_Stage2
SRR9118022,NCBI_Salmonella_Stage2
SRR9189112,NCBI_Salmonella_Stage2
SRR9189113,NCBI_Salmonella_Stage2
SRR9189114,NCBI_Salmonella_Stage2
SRR9189115,NCBI_Salmonella_Stage2
SRR9284865,NCBI_Salmonella_Stage2
SRR9284867,NCBI_Salmonella_Stage2
SRR9284868,NCBI_Salmonella_Stage2
SRR951027,NCBI_Salmonella_Stage2
SRR951028,NCBI_Salmonella_Stage2
SRR951029,NCBI_Salmonella_Stage2
SRR951030,NCBI_Salmonella_Stage2
SRR951031,NCBI_Salmonella_Stage2
SRR951032,NCBI_Salmonella_Stage2
SRR951033,NCBI_Salmonella_Stage2
SRR951034,NCBI_Salmonella_Stage2
SRR951035,NCBI_Salmonella_Stage2
SRR951037,NCBI_Salmonella_Stage2
SRR951038,NCBI_Salmonella_Stage2
SRR951040,NCBI_Salmonella_Stage2
SRR951041,NCBI_Salmonella_Stage2
SRR951042,NCBI_Salmonella_Stage2
SRR951043,NCBI_Salmonella_Stage2
SRR951044,NCBI_Salmonella_Stage2
SRR951045,NCBI_Salmonella_Stage2
SRR951046,NCBI_Salmonella_Stage2
SRR951047,NCBI_Salmonella_Stage2
SRR951048,NCBI_Salmonella_Stage2
SRR951049,NCBI_Salmonella_Stage2
SRR951050,NCBI_Salmonella_Stage2
SRR951051,NCBI_Salmonella_Stage2
SRR951052,NCBI_Salmonella_Stage2
SRR951054,NCBI_Salmonella_Stage2
SRR951056,NCBI_Salmonella_Stage2
SRR951057,NCBI_Salmonella_Stage2
SRR951058,NCBI_Salmonella_Stage2
SRR951059,NCBI_Salmonella_Stage2
SRR951060,NCBI_Salmonella_Stage2
SRR974727,NCBI_Salmonella_Stage2
SRR974742,NCBI_Salmonella_Stage2
SRR974743,NCBI_Salmonella_Stage2
SRR974744,NCBI_Salmonella_Stage2
SRR974745,NCBI_Salmonella_Stage2
SRR974746,NCBI_Salmonella_Stage2
SRR974755,NCBI_Salmonella_Stage2
SRR974756,NCBI_Salmonella_Stage2
SRR974757,NCBI_Salmonella_Stage2
SRR974789,NCBI_Salmonella_Stage2
SRR974790,NCBI_Salmonella_Stage2
SRR974791,NCBI_Salmonella_Stage2
